paper_link,paper_title,handle,message
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@dwallacewells,RT @stevebrown2856: This is a really interesting pre-print of a meta study of infection rates. Headlines:  1) Secondary Attack Rate (SAR) w…
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@cdmw3,RT @stevebrown2856: This is a really interesting pre-print of a meta study of infection rates. Headlines:  1) Secondary Attack Rate (SAR) w…
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@jmstearns67,RT @stevebrown2856: This is a really interesting pre-print of a meta study of infection rates. Headlines:  1) Secondary Attack Rate (SAR) w…
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@oakroots10,RT @ShohamTxID: when we estimated the household attack rate for the post exposure prophylaxis power analysis all those months ago we guesse…
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@cantika17024242,RT @stevebrown2856: This is a really interesting pre-print of a meta study of infection rates. Headlines:  1) Secondary Attack Rate (SAR) w…
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@MikroSundq,"RT @GermHunterMD: In a meta-analysis of 40 studies, overall SARS-CoV2 household secondary attack rate was 18·8% (95% CI: 15·4%–22·2%)  This…"
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@PleaseDoTheMath,RT @stevebrown2856: This is a really interesting pre-print of a meta study of infection rates. Headlines:  1) Secondary Attack Rate (SAR) w…
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@northofcam,RT @Babak_Javid_Lab: Fantastic review of household Covid transmission.    Important take home: average 'attack' rates for pre/symptomatic w…
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@JamesonVoss,"RT @nataliexdean: Sharing our systematic review of SARS-CoV-2 household secondary attack rate, led by my excellent postdoc Zach Madewell. H…"
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@Thomas67M,"RT @nataliexdean: Sharing our systematic review of SARS-CoV-2 household secondary attack rate, led by my excellent postdoc Zach Madewell. H…"
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@bdphill22,RT @stevebrown2856: This is a really interesting pre-print of a meta study of infection rates. Headlines:  1) Secondary Attack Rate (SAR) w…
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@Esteban09090,RT @ShohamTxID: when we estimated the household attack rate for the post exposure prophylaxis power analysis all those months ago we guesse…
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@PabloRichly,En la convivencia los adultos podrian contagiar mas que los niños. https://t.co/ELVXBCbQlb https://t.co/P2KGG9uDv1
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@ChicagoScience,"RT @nataliexdean: Sharing our systematic review of SARS-CoV-2 household secondary attack rate, led by my excellent postdoc Zach Madewell. H…"
http://medrxiv.org/cgi/content/short/2020.07.29.20164590,Household transmission of SARS-CoV-2: a systematic review and meta-analysis of secondary attack rate,@CarlosdelRio7,RT @ShohamTxID: when we estimated the household attack rate for the post exposure prophylaxis power analysis all those months ago we guesse…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@Skandaya,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@sminaev2015,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@Peter_Voshol,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@DrPalmquist,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@spencer68,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@MarkReady47,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@Eva3034385615,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@immunity_co,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@SergeCampeau,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@sjacobm321,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@afashionfan,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@robinmonotti,RT @gerdosi: “These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general po…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@gerdosi,"“These results suggest caution in use serological testing to estimate the prevalence of SARS-CoV-2 infection in the general population.”  NB, dropping Ab levels are not necessarily reason to worry about lack of lasting immunity. https://t.co/87ZQSaWSC2"
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@lconejosm,RT @alfonso_casi: Persistencia de anticuerpos anti-SARS-CoV-2 en trabajadores sanitarios convalecientes COVID-19 no hospitalizados: La redu…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@PauChaoEscuer,RT @alfonso_casi: Persistencia de anticuerpos anti-SARS-CoV-2 en trabajadores sanitarios convalecientes COVID-19 no hospitalizados: La redu…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@ajv67,RT @alfonso_casi: Persistencia de anticuerpos anti-SARS-CoV-2 en trabajadores sanitarios convalecientes COVID-19 no hospitalizados: La redu…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@whlwest,RT @SamFazeli8: This is why we have to be very careful with all those human convalescent serum comparisons in vaccine trials. $PFE and $BNT…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@spasqualato,"RT @LoungeTcell: Take a look to our most recent work on antibody and cytokine responses in #COVID19 patients, and how these change over tim…"
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@epiangie,"RT @LoungeTcell: Take a look to our most recent work on antibody and cytokine responses in #COVID19 patients, and how these change over tim…"
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@LoungeTcell,"Take a look to our most recent work on antibody and cytokine responses in #COVID19 patients, and how these change over time in non-severe patients.  Congrats to all the team + @LabMapelli @spasqualato @IEOufficiale https://t.co/NKTJ3Nqa7f"
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@alfonso_casi,Persistencia de anticuerpos anti-SARS-CoV-2 en trabajadores sanitarios convalecientes COVID-19 no hospitalizados: La reducción rápida de los títulos de anticuerpos y citocinas proinflamatorias puede ser una característica común de la infección no grave...
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@emaspero1,RT @spasqualato: Our work on the effects of #COVID19:  - severe cases show higher antibody titers wrt less severe cases - antibody titers a…
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@PredatorDiaries,"I would go further, if all hopes are pinned on a single antibody, or even a single protein, then either you trade on Robinhood, are an academic playing at vaccine development, and you're both likely to be disappointed."
http://medrxiv.org/cgi/content/short/2020.07.30.20164368,Persistence of anti-SARS-CoV-2 antibodies in non-hospitalized COVID-19 convalescent health care workers,@SamFazeli8,This is why we have to be very careful with all those human convalescent serum comparisons in vaccine trials. $PFE and $BNTX used asymptomatic patients and their neutralising antibody levels looked great. https://t.co/yHGM8rCRfi
